system_id,sentence
888,覆想排月交車，因為新家還在裝修
888,特斯拉人員點分又傳訊給李，指因住家尚未整修完
888,成，將取消訂單，並返還訂購費用
888,李回覆確認房屋裝修狀況再回覆訂單處理事宜暫時
888,先不用取消
888,當晚點分，特斯拉人員寄送電子郵件給李嘉濠，指因應全球工廠生產配置調整，李訂購的
888,車輛規格未來將停止生產
888,若同意月中旬交付新規格車輛，車價將調整為萬元，
888,並請李在月日晚間點前回復意願
888,李在當晚點分以電郵回覆不同意被逕行修改訂單價格，請特斯拉依照訂單內容交車
888,特
888,斯拉人員同晚點分回覆李，
888,倘若公司認為有人以意圖轉售車輛為目的或其他惡意原因而
888,下訂單，得單方面取消訂單，因此將依照訂購合約取消李的訂單，並啟動退款流程
888,法院認為，對照雙方電郵和對話內容，顯見
888,特斯拉先告知李訂單車輛有交付可能，並向
888,李確認日期
888,後來表示將會取消訂單時，李也回覆暫時先不用取消，最後導致無法履約應歸
888,責特斯拉公司，改判特斯拉應給付李嘉濠萬元及利息，不得上訴
888,心得/說明字以上
888,看起來法院是認為特斯拉取消訂單的理由不符合合約上的條款
888,總之這對消費者來說是個很好的先例
888,原文及網址連結
888,心得或意見字不含標點符號
890,原文連結
890,//////
890,原文內容
890,去年參選基隆市議員失利的李嘉濠在特斯拉官網，訂購電動車並付萬元訂金
890,特
890,斯拉約年後通知改款，請李加價買新車，李堅持買原車款，特斯拉通知解約
890,李提告要求
890,特斯拉加倍返還訂金，法院審理後，認定未能履約應歸責特斯拉，判決特斯拉應給付萬元
890,加計利息給李嘉濠
890,判決指出，李嘉濠年月日在特斯拉官方網站訂購電動車，並支
890,付萬元訂金
890,年月日接到特斯拉通知，車輛已開始生產，但售價調漲，若他同意
890,調漲後的價格，預計月交車
890,李回覆不同意，特斯拉稱依訂車條款取消訂單
890,李嘉濠說，他訂購的電動車報價萬元，特斯拉後來提出新規格電動車報價為萬
890,元
890,接到特斯拉通知取消訂單並退回訂金，他覺得不合理，向基隆地方法院提出告訴，依
890,民法第條第款規定，要求特斯拉加倍返還訂金共萬元
890,摘自
890,摘自
890,特斯拉公司位在台北市內湖，基隆地院依職權移送管轄法院士林地院審理，簡易庭判決特斯
890,拉應給付李嘉濠萬元
890,特斯拉在去年月日將訂金萬元，連同依年息計算的利息
890,元返還李嘉濠
890,李不服判決並上訴，主張特斯拉應返還萬元並加計利息
890,特斯拉辯稱，李嘉濠預訂尚未上市電動車屬預約性質，應待確認最終價格並經李男同意，買
890,賣契約才成立，李支付的萬元訂金僅為立約訂金
890,公司年月起多次通知李男辦理交
890,車事宜，但李未履約，藉故拖延交車時間，又拒絕支付改款車價金，訂單無法履行可歸責李
890,男，公司才依訂車條款約定解除契約關係
890,法院合議庭調查雙方談論解約過程，特斯拉人員年月日晚上點分以通知李
890,嘉濠，車已生產出廠若未在本季交車將會取消訂單交車日期安排在月最後週
890,李回
890,覆想排月交車，因為新家還在裝修
890,特斯拉人員點分又傳訊給李，指因住家尚未整修完
890,成，將取消訂單，並返還訂購費用
890,李回覆確認房屋裝修狀況再回覆訂單處理事宜暫時
890,先不用取消
890,當晚點分，特斯拉人員寄送電子郵件給李嘉濠，指因應全球工廠生產組態調整，李訂購的
890,車輛規格未來將停止生產
890,若同意月中旬交付新規格車輛，車價將調整為萬元，
890,並請李在月日晚間點前回復意願
890,李在當晚點分以電郵回覆不同意被逕行修改訂單價格，請特斯拉依照訂單內容交車
890,特
890,斯拉人員同晚點分回覆李，倘若公司認為有人以意圖轉售車輛為目的或其他惡意原因而
890,下訂單，得單方面取消訂單，因此將依照訂購合約取消李的訂單，並啟動退款流程
890,法院認為，對照雙方電郵和對話內容，顯見特斯拉先告知李訂單車輛有交付可能，並向
890,李確認日期
890,後來表示將會取消訂單時，李也回覆暫時先不用取消，最後導致無法履約應歸
890,責特斯拉公司，改判特斯拉應給付李嘉濠萬元及利息，不得上訴
890,心得/說明字以上
890,還蠻常看到已經簽約卻被逼加價或者解約
890,但幾乎沒看過有人去爭取雙倍訂金
890,消費者們就是要硬起來，看車商敢不敢皮
890,原文及網址連結
890,心得或意見字不含標點符號
900,附圖部落格版
900,/////
900,承接上篇，轉眼間也已經開了七個多月，來分享下這段時間的心得
900,充電
900,所有對電動車有興趣的基本上都會關注充電這件事，
900,開電車前定多少都會因為不瞭解而有充電焦慮或是里程焦慮的問題
900,簡單來說
900,如果你住市區家裡能裝充電樁是最好，不能裝也不會太有影響，
900,但是如果不住市區，你生活圈附近也沒有超充或是有慢充的停車場
900,而且你常走的路線不會經過任何超充，
900,你的住家不能裝充電樁也不能裝插座
900,要三思
900,我因為家住市區但是會有回鄉下老家的需求，所以我對市區跟鄉下的充電便利度感受很深
900,我自己的住家目前因為管委會關係還沒有裝充電樁，
900,有預期要安裝充電樁的可以先去研究自家電錶到車位大概多遠
900,這點很重要，關係到你會不會把三千丟到水裡
900,十公尺內就可以用特斯拉的滿電出門方案弄到好
900,每季價錢好像會不同，不過大致應該是這個價位
900,超過十公尺的部分就估每公尺~去初估下大概會花的費用
900,不過在市區超充選擇很多，我自己住家十分鐘內超充就有五家可以選
900,用的是，基本上所有的超充都會有，
900,我目前去過的還沒看過沒有的
900,所以我如果臨時有長程的需求但是電量又剩很少，我只要到超充補個電就好
900,對我來說超充直都只有在想要去哪間的問題，
900,排超充這件事我交車到現在還沒有體驗過
900,以我自己前車是柴油車的體驗來看，
900,我在市區找地方加柴油還比我開電車找超充還麻煩很多
900,再來我住家附近有慢充的停車場也很多，所以我如果真的有需要充飽點~，
900,我也只要開車去停車場放著讓他充飽就好了
900,雖然停車場的慢充基本上都是，不過我相信車主除非只在超充跟家裡充，
900,"不然應該轉,轉這兩個基本上是必備了"
900,以電池容量~來看，從到就算加上損耗也不會超過個小時，
900,從晚上放著隔天中午前定會充到飽
900,而且正常來說誰會開到才去充電
900,算起來每度的花費不會比在家用離峰電價貴多少，甚至在某些停車場還會更便宜，
900,度連塊都不到
900,但是這是指市區，在我的鄉下老家附近，沒有充電樁，不只是超充連慢充也沒有
900,或著說沒有任何可以方便付費使用的充電樁
900,不只我的老家，其實不少鄉下地方也是這樣
900,你在看的到的滿滿充電樁都是民宿或旅館的，
900,不是般車主方便去付錢使用的
900,所以在交車初期，像我們這種需要定期開段路回鄉下的人，
900,回到老家前還是要評估下夠不夠來回，
900,不夠的話出發時還是需要先去超充充電順便買個早午餐
900,雖然回到車上的時候電也充的超過我來回的電耗了，但就是多了個行程要跑
900,所以我後來就開始規劃在老家補電，我開始想說買個旅充來用就夠了，
900,結果插上去的充電效率真的是廢到笑
900,讓我直接找人在老家裝了支援的插座，搭配上旅充
900,就跟回家有隻的座充樣好用，回到老家反而都可以滿電出門
900,不過還是要溫馨提醒下如果要在家充電，記得先看下家裡的用電狀況，
900,評估要不要申請時間電價
900,我鄉下老家因為用電量極低，所以就算不另外申請時間電價電費也沒有太驚人的漲幅
900,不然夏季電價加成下去，看到電費應該會嚇到吃手手
900,另外依照高公局的規劃，今年已經有半數服務區都有超充，
900,在明年年中全部服務區都會有超充站，可以說只要你上高速公路遇的到服務區，
900,基本上幾乎都可以充的到電
900,但如果你是住在鄉下無法裝充電樁也無法裝插座或著是你在高速公路上沒有辦法順路經過
900,超充補電，電車目前可能不適合你
900,如果你願意花時間去另外找超充充電另當別論
900,反之，以我目前里程將近萬
900,我在超充為了充電花的停車費老家的電費只花了大概
900,左右，如果只單純看里程使用大概還會更少個成左右
900,以我自己前車的經驗萬公里以這年的油價來看大概油錢萬七跑不掉，
900,而且我還是開相對省錢省油的柴油車
900,我都常半開玩笑跟朋友說，我是沒有錢加油才買電車
900,再來聊到充電方便性，首先要先知道的是充電跟加油的使用習慣是不太樣的
900,以往加油就是專程去加油加滿，充電會比較像讓車閒置時順便充電，就跟手機樣，
900,沒有在用的時候就把它放著充電
900,畢竟般人不會總是把車子綁在身上移動，
900,而是移動到目的地之後就把車子放著處理事情
900,所以會在很多賣場，民宿旅館或是停車場有充電樁，
900,像我自己去賣場去公司或著是出外旅遊，都是到停車場放著讓他充電，
900,離開的時候不是補到幾乎滿就是補了比開過去更多的電，
900,在去長程旅遊的時候早上起來直接滿電出門，就是心曠神怡
900,就算是臨時需要開長程，像我之前從高雄開到台北來回，
900,我出門前也沒先充滿電，只有左右的電，
900,中間開到清水上個廁所買個咖啡回到車上就充了將近半的電，
900,到了台北放在停車場，下班直接幾乎滿電出門
900,我還特意走國三比較遠的路程，回到高雄還有
900,另次我也是去台北，這次天氣好沒下雨我直接國到南港，
900,出門到停車場完全沒停下來充電，下班離開公司之後又是滿電離開
900,除了在公司停車場花不到分鐘插充電樁之外，根本就沒有花到額外的時間充電
900,常會看到有些網友說充電要排隊等阿什麼巴拉巴拉
900,以我自己在超充的使用經驗來看，我也好歹經歷過了，春假，端午，中秋以及國慶這
900,些大連假，也從高雄開到台北，台東甚至是環島出遊圈，我自己充電都蠻順的
900,幾乎都是開過去沒什麼等待，
900,唯勉強可以算有等的就是今年春假去東山，剛好遇到滿位
900,我開去旁邊現場註冊，註冊完還沒插槍就有的位子可以充了
900,我後來用充電，還是我自己刻意不用的超充開去旁邊的充電
900,用起來嗯還是沒有原廠超充方便
900,第三方超充廠商很多，我自己也還沒有每家都用過，因為新廠商直長出來
900,從我年初剛交車到現在也長了好幾家新的廠商出來，這個有機會再分享下使用心得
900,以目前充電樁的趨勢，在原廠超充不斷擴建，第三方超充也不斷擴建以及興起
900,我自己猜測之後應該是各地超充越來越多，
900,甚至加油站也會開始跟超充業者合作佈建超充，而依照政府的政策規畫，
900,停車場甚至是路邊停車格也會開始佈建越來越多的慢充
900,上述我說的這些也全部都是進行式中，在可預期的未來充電只會越來越方便
900,我自己開車多年，已經看了很多年每次油價漲價前天的禮拜日各加油站排隊的情形
900,雖然柴油車相對比較不需要排隊，但是遇到前面是大車那個等待時間真的是長到懷疑人生
900,，要說加油比充電省時我是覺得還好
900,耗電
900,講完充電，另外個被關心的定就是電耗了，以我這段時間開車下來，
900,高速公路大概都是度電~公里左右
900,市區的浮動範圍比較大，大概是度電~
900,影響最大的其實是天氣，在南部幾度的天
900,氣下，我自己看不管速度如何，個小時大概冷氣就會耗度電，
900,所以在短里程又壅擠的市區就會影響到不少，如果在天氣幾度的情況，
900,冷氣耗電就會好很多
900,可用里程雖然標榜公里，我自己是習慣當他大概~
900,如果是市區開的很頻繁，大概就是開到~左右，
900,這點就跟油車很像，即便是電車在市區能源消耗就是比較差
900,也許不開冷氣可以有比較低的影響，不過在南部的夏天，不開冷氣乾脆坐計程車算了
900,另外個很耗電的就是哨兵，這個耗電量驚人我放天大概可以掉~左右，
900,所以後來我在家都不太開了
900,不過在外面我還是必開，依照我自己前車的經驗，
900,真的有很多奇怪的掉漆是在外面被人刮到的
900,以網友分享的影片來看，真的是什麼鬼情況都有，不說被旁車開門敲到這種，
900,還有停在停車格被腳踏車騎來撞的
900,有哨兵在至少被刮到尻到，在有保險的情況完全不需要煩惱這些問題，
900,我想這也是為什麼有人說特斯拉出險的頻率比較高，
900,般車被尻到根本連抓的機會都沒有
900,這個真的是很神奇，買車前這點就很吸引我，買車後更是大大的加分，
900,當然有時也會變成扣分
900,我剛交車時，智障雨刷，沒有測距
900,後來這兩個都透過長出來了，
900,雨刷從智障變成還不錯的程度，測距雖然不會到很精準但是也還是可以接受
900,也自己長出來，圖資也可以透過自動更新，
900,本來剛交車時在高雄火車站那邊還有博愛路，後來更新完站西站東路就長出來了
900,每次的更新都是種期待，都會想看看這版本又加了什麼
900,操控
900,開了半年，已經很習慣的模式，
900,我這半年有踩到煞車的次數大概隻手數的出來
900,不過如果開車習慣喜歡重踩的大概還是會常常需要踩到煞車
900,說到重踩，
900,我自己在進國道時有試過幾次零到百，雖然我只是版本，
900,零百還是需要五秒
900,但是那個貼背感真的很
900,即便是在般平面，
900,雖然用不到零百五秒，但是零到也是很好用的
900,偶爾要超越些車，稍微踩就可以快速超車脫離，
900,尤其是在山路超車，那真的是快又省事
900,雖然是休旅車，但因為重量幾乎都在底部電池，
900,所以在山路彎道表現比我預期的好很多很多，
900,沒有般休旅車的漂感，比起我之前開過的些房車，
900,都以原廠配置的情況來看，我覺得也是比他們有更好的表現
900,天窗
900,買之前我自己也對全景天窗在高雄的情況抖抖的，
900,"自己實際上到現在十月也扎扎實實的過了,,月的考驗"
900,老實說行駛中沒有什麼太大的感覺，因為本身的頭部空間還蠻多的，
900,雖然手身上去摸玻璃是燙的，但是不太會影響到車內的溫度
900,當然如果停車在路邊，不知道是不是因為天窗的關係加上可以用看到車內溫度，
900,感覺起來溫度上升的很快
900,我之前有用過天窗的反光隔熱板，但是我的前後玻璃沒有用隔熱板，
900,所以停在室外溫度還是樣的飆上度，至於天窗的反光隔熱板有沒有用，
900,我個人是對他抱持著疑問的心態，至少我只裝過次就沒再裝了
900,也許搭配前後玻璃的反光隔熱板會有改善也說不定，但是單純裝那個我是覺得沒有用
900,除了溫度這點，我自己是還蠻喜歡天窗的，
900,不論車室內亮度提升，或是可以抬頭看外面的風景，
900,光是看到自己小孩高興地抬頭看天窗的景色，我就覺得值得了
900,這個我就直說了，這對我是個大加分項，不過對某些人可能是個扣分項
900,因為會把車子的位置同步上去，所以某些人應該是不喜歡自己的另半看到自己的車
900,子在哪
900,不過對我來說，我要去接家人也不需要開什麼位置同步或是另外聯絡我到哪了，
900,家人直接開就知道我已經到哪了
900,本身還有堆功能，除了可以即時看到哨兵畫面，還可以遠端開空調，鎖車，
900,開前後行李箱，甚至是放警告音等等
900,我自己最常用的功能就是寵物模式遠端開冷氣，真的方便，
900,尤其在高雄這種熱到爆炸的地區
900,以我自己實際測試在高雄大太陽下，上車前度，走到車上大概花了分鐘左右，
900,車內就可以直接降到度，
900,進去開起來就是舒服，不需要在那邊開前後門開窗通風什麼的
900,如果只是般室內上車前幾度，冷氣開下去不到五分鐘就到幾度了
900,我現在都習慣要準備去開車前先開開冷氣，上車就直接是舒適的溫度
900,輔助駕駛
900,我自己是沒有付錢買甚至是的，所以我用的是基本板的而已，
900,基本版就是車道置中以及跟車
900,以我自己在高速公路上使用的心得，我是覺得非常方便，
900,尤其在上下班甚至是連假車潮那個走走停停停停停的情況，
900,以往油車要油門煞車直換來換去，開短程就算了，
900,開長程有的時候都會踩到小腿不舒服
900,到電車就是單純電門踩放，
900,甚至是開了就是放給他自己跟就好
900,還可以調整與前車時間，我自己是習慣平常開到，車潮開到，
900,調整這個也很方便，右按鈕左右壓就好了
900,即便是在排交流道會遇到白目硬要插進來，也是控的好好的，不會讓你撞到，但就是會
900,被插就是了
900,當然後續就看心情決定要不要讓他付快速通關費
900,另外特斯拉還有前車預警功能，當他判斷你可能會撞到前車的時候就會發出急促的蜂鳴聲
900,，準確度我覺得還蠻高的，不過看起來是相對保守點
900,像是在市區，有的時候前車停下來，或是小路有人從路邊突然走出來要去開車，
900,我電門還沒鬆他就會叫了
900,不過我也遇過兩次因為機車直接硬鑽過來，因為有示警所以我鬆開電門，
900,不然還蠻有機會出意外的
900,所以我雖然不是到百分百滿意但是還是覺得這個算是優點
900,可惜的是現在因為目前改視覺化的關係，招喚跟停車都被封印住，單純變換車道自己
900,下交流道，對我目前來說還不值得花萬
900,等到這兩樣被恢復，或是之後跟車主走不跟車走，我應該就會刷下去了
900,空間
900,車內空間比較大這個就不用多說了，但是大到讓我可以多載好多東西
900,我現在後車廂除了常駐台嬰兒推車之外，之前出遊甚至連澡盆都放上去了
900,現在還三不五時就要把三輪車塞上去
900,而這都還是在後座沒打平的情況放的，每次放上去都覺得好在有換車，
900,如果是以前開這些真的是不可能
900,另外我覺得比我預期還要好的是前行李箱，前行李箱帳面規格公升，
900,實際上能放的東西非常的多且實用
900,買之前只是覺得前面有空間而已，
900,但這半年來前行李箱使用頻率比我預期的多了很多很多，
900,本來前行李箱我開始只想說我會把些不常用但必要的物品放在前面，但現在幾乎可以
900,說只要體積不是太大到定需要放到後行李箱的物品，我都優先往前行李箱放
900,當然比較有味道的物品我也是往前行李箱放
900,前行李箱因為與車室分開加上上下車取物方
900,便，目前變成我用車頗愛使用的置物空間
900,可調式聲音配置
900,這個對我是個意外好用的功能，尤其在車上載著個小寶寶的情況
900,通常開車的時候都會搭配或是些比較東資東資的音樂，
900,但是當小孩在睡覺或是要睡覺的時候，聽東資東資的音樂
900,後面太座應該會直接進入殺夫模式
900,但是如果讓全車播放搖籃曲，
900,我應該會逐漸被催眠影響生命安全
900,這時候我都會把音樂調到我這個位置，讓後座可以用手機播放寶寶的助眠曲，
900,在我們不會被互相影響的情況下，又是美好的趟旅程
900,用車習慣的改變
900,在車上的時間我自覺有明顯變長，歸功於他的娛樂系統，
900,以往在外面臨時有空檔要打發時間我還會找個咖啡廳或坐坐喝個東西
900,現在就直接在車上看劇打電動甚至是筆電插著就開始處理公事，
900,再加上隔音效果還不錯，我有時在車上都不會有影響
900,因為這個特點甚至也讓我比較會找外帶的店在車上用餐，
900,以前在油車時代在車上吃東西是沒有選擇的選擇，
900,現在電車上吃東西打發時間是我想要這麼做的選擇
900,之前在看第三方廠商在賣桌板就在想，誰想要在車上吃這麼久的東西，現在反倒是在想好
900,像該買下吃東西比較方便
900,加上現在因為有小孩的關係，小孩肚子餓根本就無法等，我們在車上泡完奶，就可以在車
900,上吹著冷氣看著劇或好整以暇的餵小孩
900,另個就是出遊找住宿點了，現在幾乎都是首選提供充電的民宿或旅館，開遠程到住宿點
900,隔天早上滿電出門，完全就是爽
900,現在民宿或旅館提供充電的也越來越多了，未來我猜應該會變成標配了
900,保養
900,相當吸引我的點就是不需要還是萬回廠保養次
900,以往我開柴油車每萬公里就要回去保養次，
900,回去之後基本上都是兩個小時起跳甚至可以說通常是超過
900,尤其是四萬幾萬那種大保養整個花錢又浪費生命
900,我的前車是福特，等候室就恩不值得提
900,我想不管等候室弄得多豪華，我還是寧願在自己家沙發上攤著也比在等候室舒服
900,先不說保養費省下，光每年少了兩次這些時間的浪費，我就覺得值得
900,另外當你看使用手冊說公里保養，但是車廠說因為台灣天氣關係建議公里，
900,結果我自己實際上開了十幾年的萬公里才保養，
900,也沒有因為台灣天氣導致油質劣化讓引擎傳動怎麼樣，
900,你實在是很難對原廠有好感
900,前面講了這些優點，當然他還是有些我自己遇到的缺點
900,過熱保護
900,因為很多東西對我來說都是新的，像是過熱保護這點，
900,我開始以為他就是車內熱到個程度會開啟冷氣
900,但實際上不是，他會發出巨大的警告音
900,所以我初期停在戶外，
900,它突然叫超大聲我完全不知道我該怎麼辦
900,後來上網查資料才知道原來是過熱保護啟動的關係，
900,雖然過熱保護可以讓車主知道車內目前溫度太高，
900,但是發出這種巨大的聲音，實在是很驚人
900,後來我自己就習慣把它關閉了
900,智障雨刷
900,本來玻璃髒會自己刷，遇到路燈反光也會自己刷，太陽角度照射也會自己刷
900,有時候會懷疑是不是輪胎轉下去就會自動連動到雨刷
900,這點非常非常值得噴，智障到我有陣子直接把雨刷強制關閉，
900,要用的時候在音控打開
900,但是前陣子更新後就真的明顯好很多
900,我現在都把他設定為自動了
900,不過在雨天進隧道的時候玻璃瞬間起霧，但是雨刷卻不會自動刷，
900,這邊反而我還是要自己手動補刷，這有點可惜
900,避震晃動感
900,在般道路上，遇到些比較修路修的跟拉力賽樣的路況，
900,行駛起來的搖晃程度比我前車還要明顯很多很多
900,看討論這是代表避震比較硬，可以反饋真實路感，
900,但是我自己是還不太適應這種晃動就是了
900,皮椅
900,可能是因為我的前車不是皮椅的關係，所以我對皮椅的散熱非常的不適應
900,在高雄這種炎熱的夏天，很容易遇到我的背部是熱的但是前面吹冷氣吹到涼
900,所以會讓我有時開車途中需要起身調整下背部散熱，第三方有些通風座椅套件，
900,甚至是改裝，也許哪天我受不了了我應該會去買個通風座椅套件來裝上去改善
900,方向盤偵測
900,我可以理解車廠為了避免駕駛開之後，就去做別的事甚至是睡覺這種危險的舉動，
900,所以有這個方向盤偵測
900,但是我自己遇到的問題在於我手明明就放在方向盤上，他還是要我握緊搖搖，
900,而且搖的幅度太小也沒有效，他還是判斷你沒有完成這個動作
900,直到某天我發現，疑
900,我把左手放在四五點鐘方向這樣就可以，
900,這代表他的肢體偵測判斷我手有轉了嗎
900,這點對我來說也是個很不人性化的偵測方式
900,洗車模式
900,這是專門為了洗車而有的個模式設定，設定之後相關的開啟都會被鎖定
900,我剛交車第次去洗車的時候，不知道有這個
900,結果我上完泡沫在洗車的時候我的充電蓋就打開來了哭哭
900,我還得開手機去把它關掉
900,在網路上也看過有人沒開洗車模式去加油站洗車洗到副駕淹水
900,聲控
900,的語音助手還沒有整合進入，所以只能對關鍵字有正確反應
900,官方有列出些關鍵字的集合，我是沒有特別記，
900,我自己在調整冷氣方面幾乎沒有成功過哈哈哈哈
900,後來聲控功能就只有用導航跟開關雨刷了，
900,導航這點我覺得做得還不錯幾乎沒有什麼失誤，期待之後可以整合，
900,讓語音助手沒有這麼死板的只能認關鍵字
900,圖資
900,這是最近更新後長出來的缺點，的圖資是與結合，
900,另外有各路段速限標示
900,設計上很棒可以讓你開車時知道各路段多少會是超速，
900,但實務面上很悲傷的是，速限不準
900,所以如果真的照著速限開，雖然不會有超速問題，但是就不少地方會變龜車
900,變龜車也就算了，因為開啟，的速限也是照著速限走，
900,大部分的地方可以自己在網上加上限速度，但是應該是在這次更新後，某些地方不行
900,對，我說的就是南迴改，
900,在南迴改速限，但硬生生的鎖在，我開就降速到
900,以我國慶連假出遊，雖然前後都沒車，開不會影響到人，
900,但是我還是只能改成自己開比較順遂
900,最後來個總結，
900,跟以往的車子賣完之後功能就定了，接下來跟車廠就是保養花錢花時間的輪迴
900,本身很特別的是，車子賣完之後每次的不只是問題修正，
900,還會有新的功能可用，這讓我對的好感度倍增
900,車機上的功能幾乎可以滿足我對電車化的期待，
900,而且每次的更新都更強化車子本身的功能
900,車內的空間也大幅改善了我在帶著小孩出門使用上的需求
900,小孩的東西真的是有夠多
900,對我來說不是單純改用電能驅動的車，
900,而是滿足了我對下個世代智慧化電車的期待
900,如果不是單純只想買吃電的車或是很重視內裝要有按鈕要有什麼奇妙的裝飾，
900,而是更注重智慧化的話，
900,我相信特斯拉應該目前在市面上是沒有什麼對手的
909,本公司目前有項市場研究專案招募受訪者，
909,只要符合各專案的報名資格即可於本公司的活動網頁填寫報名資料，
909,我們將會從報名者中篩選出符合資格的受訪者進行訪談，
909,訪談結束後現場給付車馬費，歡迎符合資格且想賺外快的板友報名
909,若已是本網站會員，請直接登入後至專案網頁報名，
909,若尚未成為會員，請先註冊後並完成驗證，再至專案網頁報名
909,報名資料僅供聯繫及篩選使用，訪談資料僅供專案研究使用，
909,決不作為其他用途或交由專案以外人士，請放心報名
909,北部/南部特斯拉原廠保養調查
909,車馬費元
909,////
909,_
909,◎特斯拉車主
909,◎/至/已預約或即將預約進廠保養
909,車馬費元
909,時間
909,/~/
909,按照平常保養習慣進行即可，無須做其他紀錄或作業
909,地點
909,服務廠另行安排
909,報名請至活動網頁
909,////
909,_
909,台北/高雄休旅車和人座賞車座談會
909,車馬費元
909,////
909,_
909,◎民國~年次，男女皆可
909,◎有汽車駕照
909,◎居住在台北新北基隆桃園新竹高雄台南屏東
909,◎年月或年月以後交車的手新車，且是自用非公務用
909,年月以後交車合格車款
909,人座
909,人座旅玩家
909,人座布丁狗短軸人座不符合此次活動
909,人座
909,人座
909,人座
909,人座
909,不符合此次活動
909,年月以後交車合格車款
909,~人座
909,◎為購車決策者與主要使用者
909,車馬費元
909,時間
909,台北場/六~/日
909,高雄場/六~/日
909,座談會時間約小時
909,地點
909,台北市中山區高雄市苓雅區
909,報名請至活動網頁
909,////
909,_
909,全台高端車主問卷
909,訪問費元電子禮券
909,////
909,_
909,◎歲以上，男女皆可
909,◎
909,年~月交車
909,，車款為
909,全系列電動車
909,賓士全系列電動車
909,訪問費元電子禮券大品牌通路
909,時間
909,即日起至/五
909,問卷填答時間約~分鐘
909,檢附行照或車牌進行品質確認行照只需出示廠牌車型車牌原發照年月即可
909,地點
909,線上問卷
909,報名請至活動網頁
909,////
909,_
909,台北市交通工具研究座談會
909,車馬費元
909,////
909,_
909,◎民國~年次，男女皆可
909,◎居住在台北新北基隆桃園新竹
909,◎目前擁有汽車駕照
909,◎平時有開車習慣或用車需求
909,◎目前是否有擁有個人的車輛皆可
909,車馬費元
909,時間
909,月底或月初，平日晚上時段
909,訪問時間小時含報到
909,地點
909,台北市松山區
909,報名請至活動網頁
909,////
909,_
909,台北市近期考慮購車賞車訪問
909,車馬費元
909,////
909,_
909,◎民國~年次，男女皆可
909,◎平常有在開車
909,◎已有想要購買的般轎車車款，也看過實車或做了些購車的相關功課
909,◎參與訪談可以和陌生人自在的交談，不會害羞且樂於分享自己購車的想法
909,◎
909,近三年內沒有參加過汽車相關的賞車訪問
909,車馬費元
909,時間
909,/三~/日
909,訪問時間約分鐘，可彈性安排訪談時間
909,活動當天須攜帶本人的汽車駕照身份證常開的汽車行照正本作確認
909,地點
909,台北市
909,報名請至活動網頁
909,////
909,_
909,台北/高雄電動汽車賞車座談會
909,車馬費元
909,////
909,_
909,◎民國~年次，男女皆可
909,◎有汽車駕照
909,◎
909,年月後交車
909,以下電動汽車車款，手新車且是自用非公務用
909,"現代,"
909,◎為購車決策者與主要使用者
909,◎居住在台北新北基隆桃園新竹高雄台南屏東
909,車馬費元
909,時間
909,台北場/六
909,高雄場/六
909,訪問時間約小時
909,地點
909,台北市中山區高雄市苓雅區
909,報名請至活動網頁
909,////
909,_
909,全台高級車保養對線上訪談
909,訪問費~元
909,////
909,_
909,◎民國~年次，男女皆可
909,◎目前的車是手車，且車齡在~年之間
909,◎汽車廠牌為
909,◎為此車的主要使用跟保養者
909,訪問費~元
909,時間
909,月中旬
909,分鐘線上對訪問
909,需事前提供行照可遮住重要個資確認資格
909,地點
909,線上訪談或
909,報名請至活動網頁
909,////
909,_
909,全台汽車神秘客
909,車馬費元起
909,////
909,_
909,◎民國~年次，男女皆可
909,◎為汽車的購買決策者及主要使用者
909,車馬費元起
909,依執行地區趟數不同費用會再增加
909,時間
909,即日起至月中
909,執行方式電話過濾合格後，佯裝成顧客前往指定店家諮詢相關問題，並試駕
909,執行前會詳細告知執行方式
909,須提供個人照片
909,地點
909,指定店家
909,報名請至活動網頁
909,////
909,_
909,台北市大型休旅/車展訪問
909,車馬費元
909,////
909,_
909,◎民國~年次，男女皆可
909,◎居住在台北新北基隆桃園
909,◎有汽車駕照，且目前有在開車
909,◎計畫年內購買人座大型休旅車或，購車預算~萬
909,◎目前已有最優先考慮車款
909,◎需為購車決策者與主要使用者，已經在蒐集欲購買車款資訊
909,車馬費元
909,時間
909,/四~/日
909,訪問時間約小時
909,地點
909,台北市中山區
909,報名請至活動網頁
909,////
909,_
909,台北市車展訪問
909,車馬費元
909,////
909,_
909,◎民國~年次，男女皆可
909,◎居住在台北新北基隆桃園
909,◎有汽車駕照，且目前有在開車
909,◎計畫年內購買全新汽車，購車預算~萬
909,◎目前已有最優先考慮車款
909,◎需為購車決策者與主要使用者，已經在蒐集欲購買車款資訊
909,車馬費元
909,時間
909,/三~/二
909,小時賞車訪問
909,地點
909,台北市中山區
909,報名請至活動網頁
909,////
909,_
909,台北/高雄賞車座談會
909,車馬費元
909,////
909,_
909,◎民國~年次，男女皆可
909,◎居住在台北新北高雄
909,◎有汽車駕照，且目前有使用汽車
909,◎計畫年內購買全新汽車，購車預算~萬
909,◎為購車決策者與主要使用者
909,車馬費元
909,時間
909,台北場/六~/日
909,高雄場/五~/六
909,座談會時間約小時
909,地點
909,台北市中山區高雄市苓雅區
909,報名請至活動網頁
909,////
909,_
917,台北特斯拉男欠萬稅不繳聽這句嚇壞當天立刻繳清
917,原文連結
917,///
917,原文內容
