system_id,artTitle,artUrl,artDate,artCatagory,artContent,dataSource
1338,秋廣優人3安3打點 讀賣巨人4:1擊敗中信兄弟！｜東森新聞,https://news.ebc.net.tw/news/article/408069,2024-03-02 21:35:00,體育,日職讀賣巨人來台交流賽今天與中職中信兄弟交手，台北大巨蛋湧入破3.7萬名觀眾、改寫單場觀眾新高紀錄；巨人隊好手秋廣優人3安3打點，巨人以4比1搶下首勝。「讀賣巨人軍90週年紀念台灣試合」在台北大巨蛋熱鬧開打，今天總計有3萬7890名觀眾入場，改寫台灣棒球史上單場最多觀眾紀錄。讀賣巨人隊開賽就有攻勢，2局上2人出局後長野久義敲出安打、吉川尚輝獲得四壞保送上壘，秋廣優人適時安打送回第1分。中信兄弟隊2局下2人出局後隊長王威晨敲出團隊第1支安打、盜上二壘，但攻勢沒有延續、沒有拿下分數。兄弟隊今天由洋投克迪（KirklandMcCarty）先發，總計投2局失1分，3局換上洋投猛登（DanielJosephMengden）接手，投2局雖有被敲出3支安打，但沒有失分。兄弟隊5局上由本土投手陳琥接手登板，雖有被敲出安打、失誤、投出保送讓巨人隊攻占滿壘、但沒有失掉分數。兄弟隊6局換上投手李振昌登板，先被吉川尚輝敲出二壘打，接著再被秋廣優人敲出安打失掉1分；兄弟隊7局上呂彥青接替投球，1人出局後投出保送、被敲出二壘打，再被吉川尚輝敲出高飛犧牲打先掉1分，秋廣優人敲出個人單場第3支安打，送回巨人隊第4分。兄弟隊悶了前7局，8局下追分，岳政華率先敲出二壘打、林書逸安打推進，曾頌恩敲出滾地球送回第1分，但攻勢沒有延續、吞下敗仗。巨人隊今天團隊敲出13支安打，秋廣優人單場3安3打點、打擊表現最亮眼；巨人隊先發投手戶鄉翔征展現王牌身手，投3局飆出6次三振、無失分。,EBC
1339,詹姆斯切入上籃得手 NBA首名生涯4萬分球員誕生｜東森新聞,https://news.ebc.net.tw/news/article/408105,2024-03-03 10:26:00,體育,NBA超級球星詹姆斯在今天湖人對金塊之戰，於第2節比賽剩下10分39秒時，切入上籃得手拿下兩分，正式成為NBA史上首名生涯總得分達4萬大關的球員。美國職籃NBA洛杉磯湖人今天在主場迎戰上個球季的總冠軍丹佛金塊，賽前湖人的詹姆斯（LeBronJames）生涯總得分達3萬9991分，僅差9分就能締造生涯4萬分的空前紀錄。詹姆斯2023年2月7日在面對奧克拉荷馬雷霆一戰，以一記背框推進後的後仰跳投，拿下他NBA生涯第3萬8388分，正式超越前湖人名將賈霸（KareemAbdul-Jabbar），成為NBA歷史得分王。本季是39歲的詹姆斯生涯第21個球季，至今共出賽1473場，生涯拿過1次得分王的他，在今天這場比賽之前，平均每場比賽可攻下27.1分。2003年選秀會被克里夫蘭騎士以狀元籤選上的詹姆斯，是2004年的新人王，生涯待過騎士、邁阿密熱火、湖人3隊，拿過4次總冠軍，4次都獲選為總冠軍賽最有價值球員（MVP），也曾4度獲選為年度MVP，13次入選為年度第1隊，5度進到年度防守第1隊，並20次獲選參加明星賽。,EBC
1340,讀賣巨人大巨蛋開打 日本球迷集體舉牌「感謝台灣」｜東森新聞,https://news.ebc.net.tw/news/article/408111,2024-03-03 10:58:00,體育,日本職棒的讀賣巨人棒球隊2日在台北大巨蛋打「讀賣巨人軍90週年紀念台灣試合」比賽，對上中華職棒的中信兄弟棒球隊，吸引3萬7890人進場看球創紀錄，也被捕捉到場邊日本球迷舉標語，寫出感謝台灣人支援日本能登半島地震，相當溫馨。讀賣巨人90週年在台灣進行「台灣試合」比賽，連兩天對上中信兄弟與樂天桃猿棒球隊，不少台灣球迷都提早買票希望可以親眼目睹讀賣巨人隊比賽，以及在大巨蛋享受觀賽樂趣。場邊巨人隊來台也帶來原汁原味的「日式應援」，在右外野的巨人官方應援團區有人舉著「台日友好」、「能登半島地震支援，感謝」、「感謝台灣人的溫柔」的標語，感謝台灣在日本幾次天災時都能伸出援手。今年日本的能登半島於元旦時發生規模7.6強震，最大震度達7級，造成多人傷亡。當時行政院就讓衛福部開放賑災專戶，自1月5日起至1月19日止接受民眾愛心捐款，愛心捐款累計達5億4158萬9468元，當時消息也登上日本媒體，更瞬間湧入破千則留言，如今日本球迷也舉牌感謝台灣幫忙。由CTWANT授權轉載。,EBC
1341,詹姆斯完成「411」壯舉 下個目標就是要父子同台｜東森新聞,https://news.ebc.net.tw/news/article/408162,2024-03-03 16:03:00,體育,湖人球星詹姆斯今天達成生涯累積4萬分紀錄，也是美國職籃NBA唯一「4萬分、1萬籃板、1萬助攻」的擁有者，接下來他最大的心願，就是能和兒子布朗尼（BronnyJames）同隊出賽。就在洛杉磯湖人當家球星詹姆斯（LeBronJames）完成4萬分壯舉前夕，美國媒體ESPN資深體育記者沃納洛斯基（AdrianWojnarowski）爆料，「布朗尼如果參加今年的NBA選秀，首先關注的是對他有興趣的球隊，而非選秀順位。」布朗尼和老爸詹姆斯屬於同一個經紀公司KlutchSportsGroup，而該經紀公司執行長保羅（RichPaul）也證實此事。ESPN報導，保羅透露，就讀於南加州大學的新生後衛布朗尼，預計將根據球隊的具體興趣，而不是選秀位置來決定是否參加2024年NBA選秀。保羅說：「我並不重視年輕球員是否在樂透選區，而是找到一個適合他發展的球隊。」更重要的是，保羅提到，「合適的球隊並非一定要跟老爸詹姆斯在同一支球隊」，不過如果父子2人真的同隊的話，「那詹姆斯肯定會非常興奮」。布朗尼在南加大去年7月的一次訓練中心臟驟停後，被診斷出患有先天性心臟病，導致他缺席了近5個月時間。他獲准出賽後，目前在平均20分鐘上場時間內，貢獻5.2分、2.8籃板和2.4助攻。在布朗尼發生嚴重的心臟病和長期休戰之前，ESPN選秀分析師吉佛尼（JonathanGivony）的預測中，曾將布朗尼排在2024年NBA選秀會的前15名。在詹姆斯長達21年的NBA生涯當中，曾經對戰過8對父子檔，但在NBA歷史上，還從未有過任何一對父子檔同時在場上征戰。,EBC
1342,樂天桃猿接力挑戰巨人 林子偉因傷無法上場｜東森新聞,https://news.ebc.net.tw/news/article/408175,2024-03-03 17:11:00,體育,中職樂天桃猿隊今天在台北大巨蛋與日職讀賣巨人隊打交流賽，其中林子偉雖然有在出賽名單，不過因傷還是無法出賽，他直呼可惜，不過開幕戰也在大巨蛋，他指出有機會趕得上。有美職大聯盟資歷的野手林子偉在去年返台、投入中職季中選秀，首輪就被台鋼雄鷹隊選中，成為選秀狀元，之後雄鷹隊與桃猿隊交易，林子偉轉而效力樂天桃猿隊。不過林子偉在去年打完杭州亞運之後有手腕傷勢，一直到今年春訓開始後仍在復健中。桃猿隊總教練古久保健二今天表示，林子偉目前還不是可以比賽的狀態，「但是恢復進度還滿順暢的，有照著復健進度，之後狀態好了才會讓他上場，今天並不會出賽，只會派身體狀況好的選手上場而已。」沒辦法上場與巨人隊切磋，林子偉直呼可惜，他表示，「跟巨人隊打交流賽是很棒的經驗，這也是很棒的交流，大家互相學習，我也會在場邊觀摩，以前在美國幾乎沒有遇過日本投手，只有在去澳洲時有遇過。」談到手腕傷勢，林子偉表示，目前狀況已經好很多，開始慢慢在打擊練習，「希望季賽身體是健康的，不要再受傷了」。中職今年開幕戰將在3月30日於台北大巨蛋登場，由樂天桃猿作客對上味全龍，林子偉也相當期待開幕戰能上場，「目前還不敢確定，但按部就班來的話是可以趕得上的。」至於今天第一次踏進大巨蛋的感想，林子偉說：「很漂亮、很新鮮，在台灣有這種巨蛋很棒。」林子偉指出，之前在旅美時期時曾去過藍鳥隊、光芒隊、太空人隊的巨蛋球場，「在藍鳥球場滿震撼的，外野是飯店，得分時觀眾歡呼也很大聲。」,EBC
1343,台日交流賽比賽精采 巨人啦啦隊還會後空翻｜東森新聞,https://news.ebc.net.tw/news/article/408176,2024-03-03 14:17:00,體育,中信兄弟和巨人啦啦隊合體，賽前一起帶動氣氛，兩支啦啦隊暗自較勁，巨人啦啦隊竟然出大招，這什麼招，台灣觀眾驚呆了，巨人啦啦隊竟然會翻跟斗，日本啦啦隊注重力與美，跟台灣的甜美風格，真的不太一樣。體育主播：「這個球三振出局。」巨人隊投手也很猛，他們的新王牌戶鄉翔征先發3局，飆出6次三振無失分，獲選為投手MVP，不過他也被台式應援給震撼到，賽後笑說，現在腦袋裡都是加油聲，體育主播：「這棒撈起來，打成在中間方向，結果落地形成安打，今天秋廣優人，打了3個打點。」巨人隊新人巨砲秋廣優人，也繳出猛打賞，4打數3安打3分打點，獲選為打擊MVP，這位200公分巨人站上頒獎台卻很害羞，只會說一句話，巨人隊球員秋廣優人：「我愛台灣。」不管主持人怎麼問，秋廣優人只會說，我愛台灣，一連講了4次，不過巨人隊總教練，對他還是不滿意，巨人隊總教練阿部慎之助：「秋廣的守備有點怠惰，我覺得他在看啦啦隊，有點不專心。」原來在偷看啦啦隊，讓在場媒體都笑了出來，巨人隊來台第一戰，4比1擊敗中信兄弟，展現強大投打實力，第二戰將出戰樂天桃猿。,EBC
1344,獨／搶先看！樂天女孩暖身 迎接巨人交流賽｜東森新聞,https://news.ebc.net.tw/news/article/408180,2024-03-03 15:31:00,體育,讀賣巨人來台進行交流賽，由讀賣巨人迎戰樂天桃猿，樂天女孩也在賽前獨家接受東森採訪。樂天女孩面對鏡頭大方打招呼，「哈囉大家好，我們是RakutenGirls。」對於第一次要登上大巨蛋的心情，樂天女孩籃籃表示「非常興奮，然後也非常緊張。然後我們從早上到這邊彩排的時候，其實就有一路從休息室驚訝到場中，因為所有的設備一切都太新，讓我們覺得很新奇」，因為從來沒有過到這麼新的場地演出，「所以其實我們到到晚上，到現在還是很難掩興奮的感覺，很期待。」和日職啦啦隊交流後，樂天女孩表示，「（日職啦啦隊）的感覺其實都滿親切的，而且他們來台灣有入境隨俗的感覺，然後他們每一個人送我們的那個小卡都超級用心」。見到讀賣巨人隊啦啦隊VENUS隊的後空翻，讓樂天女孩也感到驚艷「他們超厲害的。」並且覺得「她們（日職啦啦隊）真的是很專業，跟我們風格不太一樣，可是就是讓我們有一個全新的感覺。」對於她們隨時隨地保持笑容，也讓人感到印象深刻。對於大谷結婚之後的第一次登台應援，籃籃也表示「現在的感覺其實有慢慢的恢復過來了」，因為昨天有對戰中信兄弟，他有收到訊息表示，「秋廣優人其實本人很帥，可以看一下，就是可以慢慢往新的崇拜的職棒選手欣賞這樣子。」,EBC
1345,台日交流賽第二天 巨人先發菅野智之迎戰桃猿｜東森新聞,https://news.ebc.net.tw/news/article/408181,2024-03-03 17:45:00,體育,讀賣巨人來台進行交流賽在台北大巨蛋舉行，第二場賽事，要迎戰樂天桃猿。今（３日）除了可以關注，在昨天繳出MVP表現的秋廣優人，他昨天打出三支安打以及三分打點，表現非常好，不過除了他之外，還有非常多選手值得來關注，首先第一位就是，今天掛帥先發的三十四歲的菅野智之他目前是年薪四億日圓，而且分別在14以及20賽季都奪下了中央聯盟的MVP，而且之後又在14、16、17、18年賽季的時候奪下防禦率王。還有昨天雖然說無緣敲出第一天大巨蛋交流賽的第一發全壘打的岡本和真，他目前年薪達到4億2000萬日圓，而且分別在2021，還有2023三個賽季都奪下了中央聯盟全壘打，目前也達到六個賽季都敲出了30發全壘打。,EBC
1346,精彩！巨人飛球遭接殺 雙方0比0「握手言和」｜東森新聞,https://news.ebc.net.tw/news/article/408187,2024-03-03 19:41:00,體育,讀賣巨人來台進行交流賽在台北大巨蛋舉行，第二場賽事，要迎戰樂天桃猿。樂天今（３日）派出洋投威能帝（PedroFernandez）先發，對上巨人隊34歲的菅野智之。1局上，樂天林立擊出二壘安打，梁家榮擊出三壘上方飛球遭接殺，廖健富擊出二壘平飛球接球，林立回壘不及在二壘被封殺。1局下，佐佐木俊輔、坂本勇人遭威能帝三振，門脇誠擊出三壘平飛球接殺，一局結束雙方0比0。2局上，朱育賢遭三振，林承飛敲出二壘安打，在林泓育時，林承飛嘗試盜壘，在二壘被阻殺。2局下，巨人一度攻佔一、二壘，最後靠威能帝化解危機，比數仍維持0比0。3局上，陳晨威擊出二壘安打，成晉也打出右外野安打攻佔二、三壘，隨後宋嘉翔、林立遭到三振，梁家榕擊出二壘滾地球後遭刺殺。3局下，威能帝表現穩定持續，投出5次三振，苦主包含坂本勇人、岡本和真。在兩隊投手壓制下，5局打完，雙方仍以0：0戰平。8局上，鍾玉成中間方向安打，搶先上一壘，接著林政華打出一二壘之間的滾地球，來自體大的杜禹鋒，打出後，再一壘被觸殺，雙方仍是0比0的比數。8局下，樂天桃猿隊投手為陳柏豪，萩尾匡也打出一野界外區被接殺，下一棒的岸田行倫打出的高空球也被接殺，佐佐木俊輔遭三振。9局上，讀賣巨人投手為京本真，樂天桃猿隊馮健庭保送上一壘，林智平也因為保送上壘，樂天桃猿隊一、二壘有人，邱鑫擊出導致雙殺，此時馮健庭上到三壘。9局下，樂天桃猿隊投手為舒治浩，大城卓三中間飛球被接殺，精彩接殺全場歡動。比數仍0：0，雙方握手言和。,EBC
1347,台日啦啦隊再合體 樂天女孩讚嘆對方會後空翻｜東森新聞,https://news.ebc.net.tw/news/article/408188,2024-03-03 20:00:00,體育,日本讀賣巨人隊來台灣進行交流賽，連續出戰兩支台灣職棒隊，巨人啦啦隊也是連續兩天碰到不一樣台灣啦啦隊，雙方相處融洽，還合體共舞，不過日本啦啦隊展現體操般的舞蹈，甚至有人還會後空翻，讓台灣啦啦隊非常驚豔。樂天女孩vs.巨人啦啦隊：「健富，CUE吧，健富，CUE吧，全壘打，廖健富。」樂天女孩喊口號，巨人啦啦隊比出動作，台日啦啦隊再度合體，樂天女孩讚嘆巨人啦啦隊動作好有力。樂天女孩籃籃：「我們就有被她們的活力驚艷到，因為其實日本啦啦隊動作會比較大動作，然後屬於比較科班那一種，腿可以踢得很高。」就是這段後空翻的動作讓台灣的啦啦隊嚇到，不過我們就是走甜美風，也讓日本啦啦隊看到不一樣的風格。巨人啦啦隊：「台灣啦啦隊很有元氣，笑容也很可愛，整體表現非常迷人，我們在旁邊看她們都非常陶醉。」樂天女孩被稱讚，大家都笑得好開心，隊長籃籃更是媒體焦點，她剛從日本回來，但是卻失戀了。樂天女孩籃籃：「嗚嗚嗚嗚，剛剛上飛機還跟大谷合照，2月29號國際女性失戀日。」原來大谷翔平結婚，身為鐵粉的籃籃完全不能接受，外傳她難過到昏倒送醫，籃籃笑說哪有這麼誇張，她不是好端端站在這裡。日本體育主播：「台灣就是像這樣，啦啦隊跟觀眾一起加油。」台灣啦啦隊文化，這次隨著交流賽也傳送到日本，日本主播很納悶，為什麼台灣轉播單位都在拍啦啦隊，這就是兩國的不同，顯然日本電視台受到很大文化衝擊。,EBC
1348,逾3萬人入場！讀賣巨人交流第二戰 創台灣棒球歷史｜東森新聞,https://news.ebc.net.tw/news/article/408213,2024-03-03 21:15:00,體育,日職讀賣巨人隊交流賽進入第2天，與中職樂天桃猿隊交手，此戰雙方僵持不下，最後桃猿隊中外野手林政華美技接殺，兩隊以0比0握手言和，桃猿隊投手群全場僅讓巨人敲出1安。桃猿隊先發投手威能帝（PedroFernandez）此戰投3局，沒有被敲出安打，投出1次保送，飆出5次三振，沒有失分。威能帝投的3局中，第1局及第3局都演出3上3下，第2局雖然因為三壘手梁家榮傳球失誤，一度遇到得點圈有人危機，不過最後仍順利解圍。接著本季爭取轉先發的陳冠宇中繼投2局，4局下投出保送後，一度因左外野手朱育賢接球失誤遇到危機，但最後陳冠宇靠著自己的守備能力演出雙殺化解，總計投2局被敲1支安打、無失分；之後黃子鵬投2局，送出2次三振無失分，陳柏豪投1局無失分，最後舒治浩投1局也沒有被敲安、掉分。巨人隊王牌投手菅野智之則用34球先發投3局，被敲出4支安打，投出4次三振，沒有失分。台北大巨蛋今天湧進3萬890名觀眾進場，雖然不敵昨天巨人與中信兄弟的3萬7890人，不過仍是台灣棒球史上第2多進場觀眾數，巨人交流賽2天加起來湧進6萬8780人次觀眾。,EBC
1349,李哲輝、楊博軒逆轉中國組合 勇奪德國羽球公開賽首勝｜東森新聞,https://news.ebc.net.tw/news/article/408231,2024-03-03 23:14:00,體育,台灣羽球男雙好手李哲輝、楊博軒今天在超級300的德國羽球公開賽決賽，以15比21、23比21、23比21逆轉擊敗中國組合任翔宇、何濟霆，拿下今年首勝。世界排名第16的李哲輝、楊博軒，賽前和任翔宇、何濟霆交手過一次落敗，今天再戰開賽後雙方節奏都打得很快，中、前場的前3拍壓力都很大，比賽前段雙方都還互有拉鋸，不過在7比7平手後，台灣組合逐漸被對手拉開差距，最終以15比21落敗。第2局李哲輝、楊博軒重整旗鼓，一度以14比6取得8分的領先優勢，不過就在此時，台灣組合突然不知道怎麼打球，不但多次主動殺球失誤，就連接發球都出現5次直接「一拍自殺」的離譜掉分方式，被中國組合追到18比18平手，幸好李哲輝和楊博軒關鍵時刻醒過來，最後以23比21收下第2局。來到關鍵的第3局，李哲輝和楊博軒兩度以5比8、8比11落後，但他們並未氣餒，仍舊努力追趕，反倒以20比18率先取得2個賽末點，儘管遭中國組合任翔宇、何濟霆追平，但在22比21領先時，對手回發球彈到網帶沒過，讓李哲輝、楊博軒艱辛地拿下勝利。這是李哲輝和楊博軒自從2019年合拍以來的第4座冠軍，其中去年的韓國羽球大師賽、今年的德國羽球公開賽都屬於超級300等級，另外2座則分別為超級100和國際挑戰賽等級。奪冠之後的李哲輝、楊博軒將接著轉往法國，參加超級750的法國羽球公開賽，根據籤表，他們首輪將對上2022年全英羽球賽男雙冠軍的印尼組合毛蘭納（BagasMaulana）與菲克利（MuhammadShohibulFikri）。,EBC
1350,婚後打瘋了！大谷三局猛打賞 熱身賽打擊率破7成｜東森新聞,https://news.ebc.net.tw/news/article/408287,2024-03-04 12:23:00,體育,大谷翔平新婚後似乎運氣也變得非常旺！日籍球星大谷翔平，持續在熱身賽有高檔表現，今天雖然沒有揮出全壘打，但是只打了三局就揮出3支安打，還有2分打點，大谷打擊超火燙，目前打擊率突破7成。體育主播：「大谷揮出右外野安打。」大谷第一打席就敲安，重看慢動作，大谷真的很變態，這種外角大壞球，還可以撈起來變成安打，他真的是外星人。體育主播：這球飛向中外野，這球飛到全壘打牆上。第二打席，大谷一棒就將球，轟向全壘打牆，大谷連外角球都打得到，這種正中直球，根本是打好玩的。體育主播：「又是中間方向安打，今天3打數3安打。」大谷真的太猛了，前三局就繳出猛打三支安打，還包含2分打點，大谷宣布結婚之後，運氣特別旺，熱身賽打擊率高達7成14，真的太誇張。大谷翔平vs.隊友：「向粉絲說早安，（早安），向粉絲說早安，（粉絲）」。大谷和隊友學西班牙文，萌樣全部曝了光，看來大谷在新球隊和隊友相處融洽，不過大家還是在猜，他的老婆是誰，尤其台灣鐵粉籃籃最想知道。有網友就拍到籃籃在加油的時候，拿著大谷的照片，哭得好傷心。樂天女孩籃籃vs.隊友：「現在的感覺，其實有慢慢恢復過來了，（干妳什麼事到底），秋廣優人其實本人很帥，可以看一下他，對就是可以慢慢，往新的那個。」籃籃別假了，喜歡大谷就大聲說出來，畢竟大谷人帥、球技又棒，看起來又愛妻，叫人不喜歡他都很難。,EBC
1351,台職啦啦隊軍備競賽 中信宣布找2名韓外援｜東森新聞,https://news.ebc.net.tw/news/article/408334,2024-03-04 16:49:00,體育,穿著中信兄弟黃色球衣，比出可愛動作，她是韓國啦啦隊邊荷律，中信兄弟證實，新球季就可以看到這名甜姐兒。邊荷律外型甜美，她是韓國啦啦隊YT觀看次數最多的人，她還會手語，可以直接跟聽覺，或語言障礙的人士對談。中信兄弟啦啦隊本來沒有外援，各隊補強之後，中信兄弟也不示弱，一口氣找來兩名韓國啦啦隊，另一名有著金色長髮的叫做李丹妃，李丹妃在韓國不僅擔任過職棒啦啦隊隊長，還包括職籃、職業排球都是隊長，所以號稱超級隊長，新球季也將在台灣亮相。,EBC
1352,法國賽前夕驚魂 王齊麟.戴資穎飯店遭闖空門｜東森新聞,https://news.ebc.net.tw/news/article/408359,2024-03-04 19:59:00,體育,戴資穎開心比耶，到法國凱旋門拍照打卡，男雙好手王齊麟也隨行，準備開戰奧運前測試賽，超級750系列法國羽球公開賽，沒想到飯店卻被偷了，王齊麟po出一張群組截圖，上面寫著，有人被闖空門，對象不是打掃的房務，也沒有敲門，被偷的人正是王齊麟的教練，他遺失了一只行李箱，小偷還想闖進其他房間，王齊麟經紀人吳宜倫「房間就是有陌生人進去，但是進去的時候，看到房間裡面有人，所以他就關上門又走掉，然後他們跑出去看，那已經看不到人了。」這一偷，小戴也嚇壞了，她說被開門的房間，原本是她要住，擔心有危險，她急中生智，把房間裡的行李架，和衣架等物品，通通堵到門前把門卡住，才敢安心睡覺，王齊麟經紀人吳宜倫「這次他們比賽的場館，就是今年奧運要用的場館，所以他們對，所以他們就是台灣隊是，全部都住在同一個飯店。」上百位民眾，激烈推擠，衝破木頭柵欄，法國農民最近爆發大規模抗爭，抗議政府改革失利，導致農業競爭不公，大批警力出動鎮壓，累到提出奧運不加薪就罷工，巴黎的治安本來就不好，警察要罷工，奧運期間的治安，更是亮起紅燈，旅遊達人傑西大叔：「有人從外面嘗試想要開門，直接拿飯店房間裡的衣架，扣上去（防竊鎖）來確保，你的房門不會被直接打開，另外可掛上一個馬克杯，如果說有人要強行開門的時候，可以馬上知道，門正在被人家撬開當中。」旅遊達人提醒大家，法國不安全，隨時都要提高警覺，就連國手都會被偷，一般人更可能遭殃。犯罪行為，請勿模仿,EBC
1353,遭爆逼女足簽不平等合約 足協道歉「作廢合約」｜東森新聞,https://news.ebc.net.tw/news/article/408407,2024-03-05 09:53:00,體育,球評石明謹爆料，中華足協要求女足國家隊選手簽下一份「不平等合約」，引起眾怒，足協在事件爆發後發表聲明，向球員們表達歉意，表示將作廢合約內容。中華足協被球評石明謹爆料，要求和女足國家隊成員簽下一份不平等合約，引起眾怒，球評石明謹發文指出，合約內容近乎「賣身契」，根本就是在霸凌選手，當成全權經紀公司在營利，而且足協提供給球員的待遇還是由國家出的錢，等於足協用國家的錢，還要求女足選手出賣自己的權益，更沒有分錢給選手。石明謹指出，在合約曝光之後，足協雖然表面上說合約不恰當，但私下卻個別找選手，用暗示性的恐嚇言語，表明「不簽合約恐怕不能繼續入選國家隊」、「不配合的話將來有沒有球踢我們不保證」。隨後中華足協發布聲明表示，對球員們表達歉意，決議在3月25日國家隊集訓日，先歸還該合約給球員，並作廢合約內容，將成立專案小組，邀請各界代表討論提出適合目前的團體協議。,EBC
1354,夢幻連線！ 首對戰老東家天使 大谷翔平擁抱神鱒｜東森新聞,https://news.ebc.net.tw/news/article/408676,2024-03-06 16:13:00,體育,日本道奇隊球星「大谷翔平」當地時間星期二對上前東家天使隊，這是他離隊後首次和前東家碰頭，而大谷和老隊友，同為大聯盟最強球員的「神鱒」楚奧特相見歡，賽前一個深情擁抱，更讓球迷看了好感動。大聯盟最強雙人組夢幻連線，大谷翔平終於和6年老隊友「神鱒」楚奧特再度同框，儘管兩人穿著不同顏色球衣，但賽前這個深情擁抱，讓球迷大喊太感動。洛杉磯道奇隊當地時間5號，春訓熱身賽對上天使隊，也是大谷來到道奇隊後，首度遇到前東家，大谷翔平整場比賽都掛著笑容，但在接下來比賽中，打者翔平似乎不太順利。1局下大谷首打席，雖然取得1好3壞球數領先，但第5球打到界外後，緊接著遭到三振，3局下第二打席，大谷對上速球連發的左投手，也在第三球打成界外後，接著連兩球沒揮棒再被三振，走出場時他還搖了搖頭，雖然5局下大谷終於揮棒，但依然沒有上壘。賽事主播：「又是一次兩好一壞，大谷把球打了出去，左邊中外野方向。」神鱒輕鬆寫意接殺，大谷本場3打數無安打，遭到2次三振，道奇總教練賽後表示，將取消大谷原定在6號出戰芝加哥白襪隊的計畫，下次出賽日期改為8號，也意味著外界還無法看到，大谷和日籍投手山本由伸同場出賽，他的一舉一動受到外界關注，更因為日前宣佈結婚，更受人矚目。大谷投下婚訊震撼彈，不只讓球迷心碎，還讓不少毫不知情的狗仔感到灰心，一名日本週刊記者就說，聽到大谷翔平已經結婚，讓他感覺自己也被打敗了，因為大谷過去從未被拍到任何緋聞，看來大谷翔平不只球技過人，連在保護隱私的技巧也是高人一等。,EBC
1355,中職理監事會議全票通過！ 蔡其昌連任中華職棒聯盟會長｜東森新聞,https://news.ebc.net.tw/news/article/408717,2024-03-06 20:27:00,體育,中華職棒今天6日舉行會員大會暨全體理監事會，選出第12屆中華職棒會長，現任會長蔡其昌獲在場理事20票全數通過，確定連任。按照規定，中職會長任期屆滿前2個月需開會改選，現任會長蔡其昌3年任期結束，中職今天召開會員大會暨全體理監事會，進行會長改選，確定由蔡其昌連任中職會長。蔡其昌是繼陳重光、黃大洲、陳河東、趙守博、吳志揚後，第6位連任成功的會長，新任期3年將繼續帶領中華職棒，打造更優質的棒球環境。去年12月6球團發表聯合聲明，一致推薦蔡其昌副院長擔任中華職業棒球大聯盟會長三年以來，各項成績在我們球團、球迷及全體職棒從業人員心目中，都是職棒聯盟會長職務的最佳人選。蔡會長更推動修法，讓卡關多年的「運動產業發展條例」通過，此舉不只中職單一聯盟受益，台灣各項運動產業也都因為法案的運行，得以找到更多企業資源。對於球場的更新優化，蔡會長也協助各球團向教育部體育署爭取補助新北、桃園、台中等縣市政府進行棒球場地更新優化經費超過三億元。球團殷切的期待接下來能完成許多正在進行中或未來預定的計畫。這些年，蔡其昌會長自詡棒球志工，義務無給職為棒球界付出，已經展現十足的能力及對棒球的熱愛，不僅完成許多被認為不可能的任務，更實現就任時所提出「把餅做大」的願景。因此，我們六球團共同建請蔡其昌會長連任中華職棒大聯盟會長，繼續與我們為中華職棒寫下精彩與奇蹟。今日中華職棒理監事會議正式全票通過蔡其昌會長連任案。,EBC
1356,林書豪要當爸爸了！證實菲律賓老婆「已懷孕數月」｜東森新聞,https://news.ebc.net.tw/news/article/408821,2024-03-07 15:17:00,體育,前NBA球星、新北國王頭號球星林書豪，目前在菲律賓宿霧備戰東亞超級聯賽最終4強賽。據了解，結婚3年多的35歲林書豪傳出好消息，將升格爸爸。林書豪去年公布結婚消息，表示關於一夕成名有件很有趣的事，那就是沒人會教你該如何去應對，當然自己很感激能擁有這麼一段瘋狂的旅程，「但我十分明白當我結婚以後，我會竭盡所能地讓我的私生活保持神聖且忠於自我。」林書豪說，「在一起許多年之後，我和我的太太在兩年前完成了婚禮，那是一場溫馨且神聖的儀式，也是我人生有史以來最高光的時刻。我很感激能找到一個能夠深愛著我一切的人，擁抱我獨特的人生，並且願意和我一起度過。」注重個人隱私的林書豪並沒有公布太多有關太太的資訊，外界只知道他的太太為菲律賓裔。而從公布的婚紗中，也僅能看見太太的側臉。如今結婚3年多的林書豪傳出好消息，將升格當爸爸。而林書豪依然沒有透露太多訊息，僅向外界表達心情很開心，未來將繼續在球場上努力。文章來源：結婚3年多！35歲林書豪要升格當爸爸了由CTWANT授權轉載。,EBC
1357,吳念庭回台投入中職選秀 年底12強表態要參加｜東森新聞,https://news.ebc.net.tw/news/article/408863,2024-03-07 18:55:00,體育,加入台灣業餘球隊，旅日棒球好手吳念庭回來了，他先加入業餘球隊維持手感，七月的時候再投入中職選秀，30歲吳念庭，剛好是球技和經驗最成熟的年紀，預計是選秀狀元的熱門人選，年底12強棒球賽，吳念庭也表態將會參加，旅日棒球選手吳念庭：「國際賽真的是幫助了我，很多在經驗上的學習，那當然如果有年底有12強，這個也是國際賽滿重要的比賽，那當然自己只要是，健康方面沒有問題的話，基本上是很樂意為國家效力。」吳念庭在經典賽的時候，常常有神來一棒的演出，他很喜歡國際賽，這種熱血的感覺，尤其年底12強比賽，很可能在台北大巨蛋舉行，到時進場的球迷更多，吳念庭更不想錯過這項盛事。,EBC
